name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CA du Niortais,epci,200041317,3.403323487186257,5.323825475667915,4.75697618772587,1.9743395105529795,7.461509265829469,3.818429347018928,10.0,3.864981270317992,2.3527038399973597,6.240309246027162,6.52295417416129,5.962631396557699,4.7683625142329085,4.144004026469084,4.843924817241208,2.837489067476361,6.742413241142593,5.148146009010049,3.846796151751679,8.24001221142263,5.594498259047179,5.571783362761762,5.81122625785904,7.1779732338817475,4.097105562798066,2.9492565883925477,3.4457911846730145,6.3581659763362435,5.116390416626395,121215,147.0,824.0,True,3,2.0,13,5,0,0,100.0
CC de la Plaine du Rhin,epci,200041283,3.478913043478261,5.251956521739131,4.92625,8.0,2.0,4.559293478260869,10.0,9.777663043478261,9.575652173913044,4.52375,2.594891304347826,3.8471739130434783,1.0,5.279673913043478,2.846413043478261,4.093695652173913,1.343804347826087,9.572608695652175,10.0,9.980652173913043,3.106086956521739,1.593695652173913,4.090597826086957,5.907989130434783,7.333641304347826,7.038097826086957,2.343804347826087,1.343804347826087,5.193218167701864,18400,123.0,149.0,False,0,0.0,1,1,0,0,100.0
CC de la Vallée de l'Homme,epci,200041168,8.076795085114552,8.750479969281965,5.454690899782414,7.0,7.0,4.600921541021375,6.274094457954691,7.214130295661078,6.499552028670165,7.308268270830667,7.693587610392935,5.300716754127736,8.331626775886344,8.31377191859721,7.693395622680148,9.140023038525534,9.0,7.680468450019199,9.151158325867144,8.565211826443107,6.50691155766031,5.957250735952899,9.16005375655958,8.524766414949443,6.949571227441444,3.557340330218866,5.0,9.0,7.275170960487102,15626,29.0,538.0,True,0,0.0,2,2,0,0,203.0
CC du Terrassonnais en Périgord Noir Thenon Hautefort,epci,200041150,7.816558514208995,7.342358469456254,6.187872007160439,6.0,9.0,4.57552025061535,7.149026627880958,5.332602371895279,5.349608413515328,6.556992615797718,7.175923025285298,6.085253971805773,9.163168494070263,6.840008950548221,7.199015439695681,9.92307003803983,8.557887670619825,6.679391362720967,8.194674423808458,7.515506824793019,5.924278362049676,5.996509286193779,8.164197807115686,8.232714253748043,8.050481091966883,5.776415305437458,8.557887670619825,8.557887670619825,7.210886104273888,22346,38.0,588.0,True,0,0.0,4,4,0,0,152.0
CC Vallée de la Dordogne et Forêt Bessède,epci,200041051,8.369697640934765,7.526747148078414,4.8111640270240335,7.0,7.0,5.805626315206557,5.612692435485657,5.910067560084173,5.157049507143649,7.251522870749806,7.607930003322627,5.720677815926459,3.0,7.319304463395725,7.292834200908184,9.0,6.0,7.999335474581903,9.71082068889135,8.28652120943626,5.7953261712260495,5.903200797430502,9.114852143094474,8.311662421087606,7.596522316978624,3.48909070771957,9.0,7.0,6.878308782810945,9029,35.0,257.0,True,0,0.0,2,2,0,0,200.0
CC Cœur de Savoie,epci,200041010,8.935243846547866,6.728735880085191,5.621626722023024,1.0,1.0,4.311352546302537,2.8873911519693745,4.265090448332569,3.1561211010163643,4.583101932979268,5.132828296444073,5.228344970749198,4.806863828754752,4.42733130240207,3.4114253363168254,2.8787102687838675,2.7241528051114767,5.986466449195266,7.342409619065592,8.335049739843097,2.468012832609926,3.1543957080850835,4.637937077076537,6.063408190224571,4.265333081713531,3.428140080338608,4.911654490065511,2.523737632437387,4.436245190659771,37093,112.0,331.0,False,0,0.0,5,2,2,0,79.0
CC des Hauts de Flandre,epci,200040954,2.424158718901062,5.187181545008306,5.475708766494336,2.0,3.0,3.9009499990667984,9.05218462457306,5.827861662218407,3.6178166819089568,2.761623023945949,2.688497359039922,4.2972806510013255,4.799324362156815,5.674014072677728,5.298493812874447,5.008081524477873,6.102689486552567,2.4610201758151513,1.6450848280109744,5.042031392896471,3.0676757684913865,3.139718919726012,4.204576419865992,5.593142835812539,5.332854289927024,6.647809776218295,3.151290617592714,4.582597659530786,4.3565596062423175,53579,118.0,454.0,False,0,0.0,34,2,1,0,76.0
CC de Flandre Intérieure,epci,200040947,2.804905207020834,5.122708315019389,4.805725671755502,2.4170305037067426,2.834061007413485,4.286234750588488,8.835877750754534,4.345200769674061,2.220597571815083,3.994666979224661,4.268497084419961,5.17113526923941,6.086480890008889,5.257752903370743,5.081440892353073,3.8854865648899697,6.56453834207519,3.149031558589973,1.8817261015227436,6.247057559508112,4.149129232963148,4.966868852619139,4.499213721295944,6.2402398882605175,5.2397808187065955,6.138932028403707,3.513552319277991,5.50123558082066,4.625325290546376,102390,160.0,639.0,False,1,1.0,63,2,2,0,82.0
CC Carmausin-Ségala,epci,200040905,6.762699905926623,6.773283160865475,7.061214890471711,6.323814003494154,8.0,5.865777449267571,1.6502486224969761,4.550866818975944,3.1867356538099716,6.735385028893966,7.769553823410832,6.275769385835237,8.747244993952426,6.214319311920441,6.831608654750705,9.395343367826905,8.647628006988308,5.887615911839807,6.247144201048246,8.102371993011692,6.982562827576938,8.446142991533396,8.50376293508937,8.74711060341352,7.647560811718855,6.212572234914662,8.344241365407875,8.647628006988308,6.948578820051068,29766,61.0,487.0,True,1,6.0,10,2,4,0,143.0
CC de Portes Sud Périgord,epci,200040889,8.409485320337573,6.425294187566861,5.8463092832521095,7.0,7.0,5.413526684892428,7.439676690835611,8.935932485439201,7.456674194698681,5.525496255794604,5.909188161179127,5.4769998811363365,7.0,7.079638654463331,6.505527160347082,10.0,5.0,8.576488767383811,9.92404611910139,7.815999049090693,5.460953286580293,3.2217995958635446,8.827647688101747,7.947699988113634,6.850231784143587,3.437180553904671,5.0,4.0,6.695921278293797,8413,29.0,290.0,True,0,0.0,2,1,1,0,177.0
CC du Pays de Fénelon,epci,200040830,8.615480519480519,7.4991168831168835,5.139220779220779,6.0,7.0,4.150649350649351,3.890285714285714,5.699844155844156,3.494753246753247,5.544831168831169,3.112,4.115844155844155,4.0,6.659948051948052,7.028883116883117,8.161454545454545,7.0,6.858909090909091,8.732883116883118,8.481766233766233,5.271272727272727,4.470337662337663,8.480831168831168,8.222441558441558,7.4928831168831165,3.8957922077922076,7.0,7.0,6.179265306122448,9625,29.0,331.0,True,0,0.0,2,1,0,0,174.0
CC Briance Sud Haute Vienne,epci,200040814,6.8611263585464926,7.564825996267428,1.882753320891426,6.0,10.0,4.032275771215281,9.0,8.52343835766824,8.0251399714568,5.291799319354484,6.02700625754748,4.788780327148974,1.0,7.189702492040839,3.4768909869359974,3.0,1.0,4.6973323087056755,5.105390273356021,6.799978043693051,3.105719617960259,3.015918322538149,6.676693380173455,7.812163794049841,5.579097595784389,5.036886595674607,2.0,1.0,5.16046139610746,9109,27.0,337.0,True,0,0.0,2,2,0,0,111.0
CC Val Vanoise,epci,200040798,8.674332019272887,9.003504161191415,5.2886552781427945,8.0,2.0,7.909877354358301,7.54029785370127,3.4937582128777924,4.729851073149365,7.534603591765221,5.6296539640823475,5.773543583004818,1.0,7.7631406044678055,1.211454226894437,1.0,1.0,7.691852825229961,6.735216819973719,9.53197547087166,2.246495838808585,1.0,4.425646079719667,6.065703022339028,3.5676741130091982,2.443495400788436,1.0,1.0,4.759311839058882,9132,21.0,434.0,False,0,0.0,2,0,0,0,95.0
CC du Perche et Haut Vendômois,epci,200040772,6.193859839444565,6.889563896723801,5.665871121718377,8.0,3.0,5.88782816229117,6.30733347797787,4.458884790627034,3.630939466261662,6.0802777175092215,6.967346495986114,5.231286613148188,6.0,7.8641787806465615,5.009763506183554,3.0,5.0,3.4982642655673684,2.5229984812323716,5.693425905836407,5.033195921024084,2.956389672380126,7.239965285311348,6.8843566934259055,8.613799088739423,9.422651334345845,9.0,6.0,5.787577875585036,9218,23.0,400.0,True,0,0.0,2,2,0,0,119.0
CC du Sud Corse,epci,200040764,7.281081853245084,7.964525498785772,6.902195133565068,7.0,7.0,9.763106518737203,10.0,4.928146278748631,10.0,6.2902242750345225,4.7079662873196515,6.8685776867768205,5.151849911908957,5.980572353697443,7.6047807247273935,9.0,4.929479548592925,9.238274367887243,9.658349602399886,9.97438217227751,3.9071472787010144,6.126803485548307,5.254654540259987,7.187752964144565,4.006047331079472,1.2216084948335793,5.419075282129422,10.0,6.905950056800016,21003,35.0,600.0,True,1,4.0,3,3,0,0,94.0
Grenoble-Alpes-Métropole,epci,200040715,3.2861393525884774,5.511259135406273,5.545470276781461,4.724987190205226,8.609811403863613,2.650229677372958,1.1907805434948715,1.934813875929272,1.1429528150085848,7.434083492893935,7.977933443003155,6.831214098864647,3.0745192955961276,2.8347244320990983,5.715056228257059,5.200363168918494,2.8925775104950424,8.033804374207815,8.792065568170582,9.586427910070746,4.891042582454626,4.978663826038492,4.241682622726823,7.1127104626807975,2.698414731713456,1.8953821813507368,2.145555225946801,2.7529125428116825,4.774484927462531,445055,821.0,542.0,False,10,3.0,57,5,15,0,76.0
CC Enclave des Papes-Pays de Grignan,epci,200040681,5.618397964555185,7.341945955430777,6.8583523425162305,6.0,8.0,6.878882260045622,1.6728812072293384,4.450736971398491,2.08172486401123,5.9821459905246535,6.7997017020529915,6.362124934198982,10.0,6.066064221793297,7.341945955430777,8.986532725039481,8.826811721354623,7.249956132654852,8.6827513598877,8.736839796455518,6.613616423934023,6.048648885769433,7.755922091595017,8.015134234076154,6.8725214949991225,3.9387173188278646,8.826811721354623,8.826811721354623,6.815570714160379,22798,61.0,373.0,True,1,7.0,24,2,3,0,137.0
CC de la Matheysine,epci,200040657,7.475434059844846,8.159005752282443,5.846429890759407,2.0,6.0,5.328935563881999,5.133041321441765,5.371734656182384,4.0596865269935085,6.456013509947755,9.178426302179535,5.772916776610903,9.26011926750752,6.9648002533115205,4.944271465512692,2.5202385350150402,7.52023853501504,4.548261121958943,5.431210090242229,6.565201329885482,4.956937041532535,5.636550741463929,6.247453691487677,6.389466462610164,5.6954984431896145,4.187556071560505,5.780357802522561,5.780357802522561,5.828933679123662,18949,26.0,728.0,False,0,0.0,5,1,1,0,110.0
CC Pays d'Apt-Luberon,epci,200040624,3.486749965673486,7.560174378690101,5.654915556776054,7.377900590416037,10.0,4.498318000823836,4.949745983797886,4.130749691061376,4.116469861320884,6.732321845393382,7.470856789784429,6.261842647260744,10.0,5.880234793354387,7.720204586022244,9.399354661540574,9.89492654126047,7.644926541260469,9.564945764108197,9.213545242345187,5.710455856103255,3.3614581903061924,8.737196210352877,8.569991761636688,5.347178360565701,2.0072428944116436,9.482974049155567,9.062680214197446,6.9227628920578255,29134,45.0,647.0,True,1,11.0,3,1,0,0,151.0
CA Villefranche Beaujolais Saône,epci,200040590,4.2943621076387455,5.500846303100359,5.886471535317673,5.998582614319724,5.4992913071598615,3.6474012302357264,2.2703353562041584,2.3221043360992994,1.4768333126917943,6.102877430541221,6.604466829046774,7.08655685367901,7.7199493594242385,2.9317590719564053,6.188195791878242,6.5342993573600845,4.586219708541469,7.327526180352007,8.389120532826928,9.287935708486424,6.202947611773934,5.3142605512667025,4.82892292449325,7.5029930231598065,4.7692138325833575,3.6486672446297597,5.123092377767686,7.890242056447729,5.533409805320799,72675,435.0,167.0,False,5,12.0,17,2,6,0,77.0
CC Beaujolais Pierres Dorées,epci,200040574,2.961246729781107,5.66859272364533,3.6359752310327305,8.0,1.0,3.4015922907530443,1.685230844516384,3.7524985413412133,1.72091622593213,3.1068114659991344,1.8105249289492011,4.675669571436638,2.6535732434924997,3.6195065027949784,2.8164160283073914,1.9583482336112628,1.4094408160960645,5.490655173062807,6.027234571154317,8.147936233084263,1.7638854905798875,1.9702245393461444,4.402025183038151,5.969603433024035,2.2824904481376223,1.8336376126931546,1.3616156292936328,1.2170296060680206,3.369381474898969,53131,211.0,251.0,False,0,0.0,2,2,0,0,71.0
CA de l'Ouest Rhodanien,epci,200040566,5.948763041416377,7.900094846664559,6.007488934555801,3.0,4.0,4.41797739487828,2.0079038887132468,4.224944672779007,2.623676098640531,6.162800347771103,7.766025134366108,5.5260037938665825,8.394245969016756,6.4706963325956375,5.729469649067341,8.503655548529876,5.296079671198229,5.651280429971546,6.209709927284224,8.183310938981979,5.205955580145432,6.219431710401517,6.00430761934872,7.336448782801138,7.5773593107809045,8.207674675940563,7.0532129307619345,5.026952260512172,5.951981053249626,50610,87.0,581.0,False,1,3.0,16,3,1,0,94.0
CC Écueillé-Valençay,epci,200040558,6.267358916478555,8.115846501128669,3.977607223476298,5.0,8.0,5.299683972911964,5.4357562076749435,6.290744920993228,7.217336343115124,8.379142212189617,9.37923250564334,5.08686230248307,9.0,9.60686230248307,6.751512415349887,4.150880361173815,6.0,5.1554853273137695,5.075214446952596,7.211918735891648,6.566410835214447,6.163160270880361,9.542031602708803,9.142302483069978,9.849300225733634,8.799819413092552,10.0,7.0,7.0880167687842635,11075,20.0,553.0,True,0,0.0,4,2,2,0,226.0
CC du Crestois et de Pays de Saillans Cœur de Drôme,epci,200040509,7.347776147023164,6.846595622487397,6.781251994129283,10.0,4.0,4.393210388615914,1.3779592878565503,3.3914874609150663,1.7254163741943718,7.454533852338714,7.86733456703465,6.94199476740476,6.615595686299534,6.335651840980154,8.713738753110842,9.676217216514582,8.83810860825729,6.082317656818327,5.998468508710356,8.11473422244911,6.531618913917427,5.265394678067769,7.077340310126986,7.921383447131644,4.296917873779593,2.1123731733775766,8.323782783485418,7.838108608257291,6.352475455117278,15671,66.0,237.0,True,0,0.0,4,1,1,0,107.0
CC Porte de Drômardèche,epci,200040491,7.52070542405894,7.09448702206038,5.759791675487996,3.0,4.0,3.5599568107719017,1.6380996739636702,7.0574586103230725,4.659630774442139,5.485434221111911,6.278676377185925,5.972032857687259,6.949612567218529,5.608438836431384,6.916267942583732,8.91802515137401,7.074416733708769,5.491933776516916,5.161387983232418,8.134098319007494,4.060126180293856,3.7721344794004317,5.268133124444256,6.88942287335394,7.189630351018335,7.14074607274421,7.655036626159123,6.243447516619384,5.874968999328572,47234,111.0,425.0,False,1,2.0,8,1,0,0,82.0
CC Loué - Brûlon - Noyen,epci,200040475,5.933992138021402,5.783577200262066,5.696331076654292,8.0,2.0,6.717405547062677,4.8958833806507975,8.704793623061803,8.269600349421271,4.665592924219262,5.0151233893863285,3.981491592050666,4.003221227342214,7.156366018781394,4.681153090194366,3.1980235859357937,1.1433173181917449,2.6331622625027298,2.4553395937977722,4.707195894300066,3.405001091941472,2.8768290019654947,4.746833369731382,6.558473465822232,7.384527189342651,9.064260755623499,7.429951954575235,1.8566826818082551,5.105861775808817,18316,39.0,469.0,True,0,0.0,3,2,1,0,78.0
CA Montélimar Agglomération,epci,200040459,5.788469582885144,5.683025576670252,5.522962232580375,5.588756424046851,7.177512848093701,4.946486195769093,1.1332466833990678,4.979622325803753,2.279281701924226,6.017822995099797,7.4232401099557785,6.286915859925899,5.111315286243576,3.9241962471614675,6.990348990080077,8.393838890880842,7.3445828851440185,6.867306083422971,7.585424883470778,9.019765148798852,5.7458019600812715,4.709080315525278,5.284017569021154,7.255572487151906,4.404535675869488,2.318841878809609,6.040695589817139,7.385278474961157,5.757426603664055,66942,174.0,384.0,False,3,4.0,9,0,7,0,87.0
CA Luberon Monts de Vaucluse,epci,200040442,5.235165476016912,7.105718763668174,5.632544831608106,7.477347280944744,8.477347280944745,4.2441500218690775,1.7103440734800992,3.43606939787141,2.9689094620207026,6.045578801574574,6.428706808572678,6.348064586674442,5.859418282548477,3.8666350779997085,7.1785063420323665,8.239375273363464,7.401898964863682,7.302175973173932,8.529978859892113,8.982650532147543,5.2190370316372645,4.068413762939204,6.747029450357195,7.729989794430675,5.43699883364922,3.6721096369733197,7.869295815716577,6.634913981629976,6.0660133713785855,54877,152.0,361.0,True,2,2.0,20,2,14,0,112.0
CC du Val de l'Oise,epci,200040426,1.9578618318224446,5.8685839324788995,5.339668646452016,10.0,10.0,6.951734917161613,2.710409502969678,4.0702094404501405,3.466145670522038,4.525914348233823,5.835573616755236,4.812378868396374,4.6120662707095965,7.937730540793998,7.080087527352298,9.0,9.0,1.8198186933416693,2.075711159737418,2.6955923726164426,5.719974992185058,5.930790872147546,5.8934667083463586,6.226070647077211,7.381431697405439,7.586620819005939,9.0,9.0,5.946351538427187,15995,48.0,333.0,True,0,0.0,7,2,1,0,93.0
CC du Pays de Serres en Quercy,epci,200040418,8.173284342775869,7.8892971435344315,7.739243807040417,7.0,9.0,5.1380822567263245,5.475998577693493,6.934218324048833,7.391371340523883,6.612421476828256,6.243569989332701,5.025601517126941,9.0,8.632807870096006,6.327249022164277,6.0,8.0,9.111769586345858,10.0,8.047647267986251,8.154794358184189,5.5821974635533955,9.31752992769942,8.572478369088538,7.363991940263126,4.504444707834538,7.0,8.0,7.365642831744528,8437,18.0,468.0,True,0,0.0,7,3,4,0,186.0
CC du Périgord Ribéracois,epci,200040400,8.859052185889915,6.9489873998877725,5.482732234862011,7.0,8.0,5.146865275723104,7.400805999081773,8.648778248227313,5.356271999183798,6.497627914094782,7.374330459623527,5.695352752129776,8.394021323266847,8.151048308932307,5.998469621996633,5.802989338366577,7.591031984900271,7.321991531908381,9.143498444115696,7.743100545834821,7.138244146304137,7.157067795745549,9.100188746620415,8.079987756975973,8.23149517930929,5.446156200581544,7.591031984900271,7.591031984900271,7.246148548691527,19603,28.0,700.0,True,0,0.0,1,1,0,0,187.0
