code_insee,nom,pop_tot_commune,pop_mun_commune,siren,epci_nom,epci_type,epci_modeFinancement,total_pop_tot,total_pop_mun,superficie_hectare,superficie_km2,dept_com,bassin_vie,dept_epci
19233,Saint-Pardoux-le-Vieux,306,293,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1583.0,16.0,19,19275,19
19141,Monestier-Merlines,295,292,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,946.0,9.0,19,19275,19
19128,Margerides,291,284,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1194.0,12.0,19,19028,19
19102,Lamazière-Basse,286,281,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4407.0,44.0,19,19275,19
19055,Chirac-Bellevue,284,277,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2052.0,21.0,19,19275,19
19053,Chaveroche,277,272,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1854.0,19.0,19,19275,19
19241,Saint-Setiers,269,266,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4693.0,47.0,19,19275,19
19204,Saint-Fréjoux,266,263,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2498.0,25.0,19,19275,19
19199,Saint-Étienne-aux-Clos,249,245,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,3521.0,35.0,19,19275,19
19238,Saint-Rémy,241,236,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,3093.0,31.0,19,19275,19
19071,Davignac,239,233,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,3005.0,30.0,19,19275,19
19157,Palisse,221,220,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,3337.0,33.0,19,19275,19
19008,Ambrugeat,212,209,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2961.0,30.0,19,19275,19
19247,Saint-Victour,202,194,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1449.0,14.0,19,19275,19
19160,Pérols-sur-Vézère,201,199,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4710.0,47.0,19,87064,19
19190,Saint-Bonnet-près-Bort,192,188,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1693.0,17.0,19,19275,19
19114,Lignareix,171,162,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,939.0,9.0,19,19275,19
19277,Valiergues,156,151,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1322.0,13.0,19,19275,19
19142,Monestier-Port-Dieu,134,133,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1872.0,19.0,19,19028,19
19110,Latronche,115,114,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1974.0,20.0,19,15120,19
19083,Feyt,113,112,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1954.0,20.0,19,19275,19
19226,Saint-Merd-les-Oussines,109,109,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4295.0,43.0,19,87064,19
19266,Thalamy,108,104,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1156.0,12.0,19,19028,19
19006,Alleyrat,105,103,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1501.0,15.0,19,19275,19
19206,Saint-Germain-Lavolps,103,101,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2168.0,22.0,19,19275,19
19021,Bellechassagne,102,100,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1330.0,13.0,19,19275,19
19175,Roche-le-Peyroux,99,98,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,712.0,7.0,19,19275,19
19200,Saint-Étienne-la-Geneste,95,87,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,506.0,5.0,19,19275,19
19232,Saint-Pardoux-le-Neuf,82,81,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1069.0,11.0,19,19275,19
19283,Veyrières,82,82,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,398.0,4.0,19,19275,19
19108,Laroche-près-Feyt,79,79,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1722.0,17.0,19,19275,19
19244,Saint-Sulpice-les-Bois,79,78,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2319.0,23.0,19,19275,19
19139,Millevaches,77,77,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1153.0,12.0,19,19275,19
19064,Couffy-sur-Sarsonne,73,71,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1413.0,14.0,19,19275,19
19103,Lamazière-Haute,70,66,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1542.0,15.0,19,19275,19
19065,Courteix,65,64,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1021.0,10.0,19,19275,19
19210,Saint-Hilaire-Luc,65,65,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1078.0,11.0,19,19275,19
19228,Saint-Pantaléon-de-Lapleau,64,64,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,849.0,8.0,19,15120,19
19219,Sainte-Marie-Lapanouze,63,60,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,667.0,7.0,19,19275,19
19052,Chavanac,50,49,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,972.0,10.0,19,19275,19
19167,Confolent-Port-Dieu,41,41,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1077.0,11.0,19,19275,19
23067,La Courtine,744,737,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4168.0,42.0,23,19275,19
23115,Magnat-l'Étrange,242,240,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2585.0,26.0,23,23008,19
23221,Saint-Merd-la-Breuille,199,195,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,4042.0,40.0,23,19275,19
23215,Saint-Martial-le-Vieux,157,151,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2225.0,22.0,23,19275,19
23063,Clairavaux,152,151,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2761.0,28.0,23,23008,19
23158,Poussanges,152,150,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2342.0,23.0,23,23008,19
23080,Féniers,110,108,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1449.0,14.0,23,19275,19
23125,Le Mas-d'Artige,100,94,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1637.0,16.0,23,19275,19
23224,Saint-Oradoux-de-Chirouze,71,71,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,2857.0,29.0,23,19275,19
23119,Malleret,44,43,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1186.0,12.0,23,19275,19
23019,Beissat,30,30,200066744,CC Haute-Corrèze Communauté,CC,FPU,33204,31994,1467.0,15.0,23,19275,19
19010,Argentat-sur-Dordogne,2972,2857,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2211.0,22.0,19,19010,19
19237,Saint-Privat,1058,1038,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3217.0,32.0,19,19010,19
19004,Albussac,747,730,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3629.0,36.0,19,19031,19
19140,Monceaux-sur-Dordogne,648,630,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3689.0,37.0,19,19010,19
19258,Servières-le-Château,578,568,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2556.0,26.0,19,19010,19
19192,Saint-Chamant,491,480,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1401.0,14.0,19,19010,19
19214,Saint-Julien-aux-Bois,441,435,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,4418.0,44.0,19,19010,19
19222,Saint-Martin-la-Méanne,356,345,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2747.0,27.0,19,19010,19
19086,Goulles,332,327,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3318.0,33.0,19,19010,19
19091,Hautefage,328,316,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2420.0,24.0,19,19010,19
19173,Rilhac-Xaintrie,315,306,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2565.0,26.0,19,15120,19
19084,Forgès,267,258,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1046.0,10.0,19,19010,19
19133,Mercœur,237,232,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3006.0,30.0,19,19010,19
19259,Sexcles,233,229,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,2555.0,26.0,19,19010,19
19186,Saint-Bonnet-Elvert,230,226,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1829.0,18.0,19,19010,19
19014,Auriac,222,219,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3479.0,35.0,19,15120,19
19034,Camps-Saint-Mathurin-Léobazel,219,208,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,3405.0,34.0,19,19010,19
19149,Neuville,207,203,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1420.0,14.0,19,19010,19
19045,La Chapelle-Saint-Géraud,201,196,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1753.0,18.0,19,19010,19
19171,Reygade,184,181,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1404.0,14.0,19,46251,19
19193,Saint-Cirgues-la-Loutre,184,179,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1850.0,18.0,19,19010,19
19018,Bassignac-le-Haut,156,152,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1940.0,19.0,19,19010,19
19069,Darazac,146,144,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1462.0,15.0,19,19010,19
19245,Saint-Sylvain,137,132,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,749.0,7.0,19,19010,19
19215,Saint-Julien-le-Pèlerin,118,116,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1560.0,16.0,19,19010,19
19221,Saint-Martial-Entraygues,107,105,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,758.0,8.0,19,19010,19
19212,Saint-Hilaire-Taurieux,101,95,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,852.0,9.0,19,19010,19
19205,Saint-Geniez-ô-Merle,93,91,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1588.0,16.0,19,19010,19
19017,Bassignac-le-Bas,83,82,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,1244.0,12.0,19,46251,19
19189,Saint-Bonnet-les-Tours-de-Merle,40,40,200066751,CC Xaintrie Val'Dordogne,CC,FPU,11431,11120,590.0,6.0,19,19010,19
19138,Meyssac,1338,1290,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1150.0,12.0,19,19138,19
19019,Beaulieu-sur-Dordogne,1328,1310,200066769,CC Midi Corrézien,CC,FPU,13512,13215,862.0,9.0,19,46251,19
19023,Beynat,1306,1281,200066769,CC Midi Corrézien,CC,FPU,13512,13215,3475.0,35.0,19,19031,19
19013,Aubazines,879,860,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1418.0,14.0,19,19031,19
19007,Altillac,849,827,200066769,CC Midi Corrézien,CC,FPU,13512,13215,2547.0,25.0,19,46251,19
19105,Lanteuil,519,504,200066769,CC Midi Corrézien,CC,FPU,13512,13215,2254.0,23.0,19,19031,19
19057,Collonges-la-Rouge,493,478,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1411.0,14.0,19,19138,19
19152,Nonards,486,478,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1097.0,11.0,19,46251,19
19050,Chauffour-sur-Vell,421,413,200066769,CC Midi Corrézien,CC,FPU,13512,13215,732.0,7.0,19,19138,19
19150,Noailhac,367,351,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1356.0,14.0,19,19138,19
19163,Le Pescher,362,358,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1123.0,11.0,19,19138,19
19115,Ligneyrac,300,293,200066769,CC Midi Corrézien,CC,FPU,13512,13215,851.0,9.0,19,19138,19
19169,Puy-d'Arnac,296,293,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1238.0,12.0,19,46251,19
19029,Branceilles,282,276,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1152.0,12.0,19,19138,19
19257,Sérilhac,276,273,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1261.0,13.0,19,19031,19
19116,Liourdres,274,266,200066769,CC Midi Corrézien,CC,FPU,13512,13215,582.0,6.0,19,46251,19
19271,Tudeils,271,266,200066769,CC Midi Corrézien,CC,FPU,13512,13215,947.0,9.0,19,46251,19
19044,La Chapelle-aux-Saints,263,260,200066769,CC Midi Corrézien,CC,FPU,13512,13215,493.0,5.0,19,46330,19
19026,Bilhac,250,246,200066769,CC Midi Corrézien,CC,FPU,13512,13215,708.0,7.0,19,46251,19
19260,Sioniac,246,237,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1059.0,11.0,19,46251,19
19170,Queyssac-les-Vignes,245,235,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1117.0,11.0,19,46251,19
19003,Albignac,243,235,200066769,CC Midi Corrézien,CC,FPU,13512,13215,985.0,10.0,19,19031,19
19099,Lagleygeolle,228,224,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1944.0,19.0,19,19138,19
19067,Curemonte,221,215,200066769,CC Midi Corrézien,CC,FPU,13512,13215,876.0,9.0,19,46251,19
19054,Chenailler-Mascheix,219,214,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1547.0,15.0,19,46251,19
19179,Saillac,214,210,200066769,CC Midi Corrézien,CC,FPU,13512,13215,433.0,4.0,19,19138,19
19012,Astaillac,211,207,200066769,CC Midi Corrézien,CC,FPU,13512,13215,727.0,7.0,19,46251,19
19280,Végennes,177,174,200066769,CC Midi Corrézien,CC,FPU,13512,13215,1004.0,10.0,19,46251,19
19126,Marcillac-la-Croze,176,176,200066769,CC Midi Corrézien,CC,FPU,13512,13215,609.0,6.0,19,19138,19
19217,Saint-Julien-Maumont,175,173,200066769,CC Midi Corrézien,CC,FPU,13512,13215,639.0,6.0,19,19138,19
19156,Palazinges,169,167,200066769,CC Midi Corrézien,CC,FPU,13512,13215,536.0,5.0,19,19031,19
19119,Lostanges,153,152,200066769,CC Midi Corrézien,CC,FPU,13512,13215,952.0,10.0,19,19138,19
19184,Saint-Bazile-de-Meyssac,138,137,200066769,CC Midi Corrézien,CC,FPU,13512,13215,452.0,5.0,19,19138,19
19132,Ménoire,137,136,200066769,CC Midi Corrézien,CC,FPU,13512,13215,642.0,6.0,19,19031,19
19073,Égletons,5070,4336,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1674.0,17.0,19,19073,19
19176,Rosiers-d'Égletons,1114,1087,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,3817.0,38.0,19,19073,19
19125,Marcillac-la-Croisille,867,853,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,4015.0,40.0,19,19073,19
19143,Montaignac-sur-Doustre,645,634,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2035.0,20.0,19,19073,19
19145,Moustier-Ventadour,507,430,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,3011.0,30.0,19,19073,19
19106,Lapleau,389,386,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1774.0,18.0,19,19073,19
19249,Saint-Yrieix-le-Déjalat,333,329,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,4011.0,40.0,19,19073,19
19070,Darnets,319,309,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2576.0,26.0,19,19073,19
19263,Soudeilles,303,297,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2037.0,20.0,19,19073,19
19251,Sarran,280,274,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2590.0,26.0,19,19073,19
19039,Champagnac-la-Noaille,237,230,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2592.0,26.0,19,19073,19
19225,Saint-Merd-de-Lapleau,197,193,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,2492.0,25.0,19,19073,19
19208,Saint-Hilaire-Foissac,193,191,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,3712.0,37.0,19,19073,19
19051,Chaumeil,171,166,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,3158.0,32.0,19,19272,19
19097,Lafage-sur-Sombre,136,135,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1886.0,19.0,19,19073,19
19046,Chapelle-Spinasse,114,113,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,579.0,6.0,19,19073,19
19111,Laval-sur-Luzège,104,102,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1669.0,17.0,19,19073,19
19159,Péret-Bel-Air,85,84,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1561.0,16.0,19,19073,19
19137,Meyrignac-l'Église,63,63,241900133,CC de Ventadour - Egletons - Monédières,CC,FPU,11127,10212,1005.0,10.0,19,19272,19
19272,Tulle,14243,13602,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2469.0,25.0,19,19272,19
19146,Naves,2513,2318,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3639.0,36.0,19,19272,19
19203,Sainte-Fortunade,1853,1793,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3834.0,38.0,19,19272,19
19255,Seilhac,1852,1814,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2541.0,25.0,19,19255,19
19101,Laguenne-sur-Avalouze,1592,1565,241927201,CA Tulle Agglo,CA,FPU,45048,43550,709.0,7.0,19,19272,19
19038,Chameyrat,1534,1492,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1924.0,19.0,19,19272,19
19194,Saint-Clément,1426,1383,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2679.0,27.0,19,19255,19
19227,Saint-Mexant,1365,1331,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1896.0,19.0,19,19272,19
19061,Cornil,1303,1283,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1971.0,20.0,19,19272,19
19100,Lagraulière,1215,1189,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3084.0,31.0,19,19255,19
19062,Corrèze,1207,1173,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3452.0,35.0,19,19272,19
19037,Chamboulive,1185,1158,241927201,CA Tulle Agglo,CA,FPU,45048,43550,4707.0,47.0,19,19255,19
19207,Saint-Germain-les-Vergnes,1180,1149,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1937.0,19.0,19,19272,19
19082,Favars,1149,1121,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1198.0,12.0,19,19272,19
19211,Saint-Hilaire-Peyroux,1011,997,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1922.0,19.0,19,19031,19
19098,Lagarde-Marc-la-Tour,956,935,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2160.0,22.0,19,19272,19
19118,Le Lonzac,829,819,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3659.0,37.0,19,19255,19
19085,Gimel-les-Cascades,780,765,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2091.0,21.0,19,19272,19
19042,Chanteix,633,615,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1936.0,19.0,19,19272,19
19213,Saint-Jal,612,599,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2689.0,27.0,19,19255,19
19081,Eyrein,525,510,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2635.0,26.0,19,19272,19
19220,Saint-Martial-de-Gimel,493,485,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2396.0,24.0,19,19272,19
19236,Saint-Priest-de-Gimel,489,479,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1794.0,18.0,19,19272,19
19041,Chanac-les-Mines,436,421,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1307.0,13.0,19,19272,19
19181,Saint-Augustin,424,417,241927201,CA Tulle Agglo,CA,FPU,45048,43550,3023.0,30.0,19,19272,19
19056,Clergoux,421,411,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1581.0,16.0,19,19272,19
19096,Ladignac-sur-Rondelles,417,405,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1023.0,10.0,19,19272,19
19075,Espagnac,394,381,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2389.0,24.0,19,19272,19
19048,Le Chastang,358,348,241927201,CA Tulle Agglo,CA,FPU,45048,43550,797.0,8.0,19,19272,19
19240,Saint-Salvadour,328,317,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1984.0,20.0,19,19255,19
19016,Bar,311,307,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2082.0,21.0,19,19272,19
19155,Orliac-de-Bar,261,256,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1490.0,15.0,19,19272,19
19287,Vitrac-sur-Montane,244,239,241927201,CA Tulle Agglo,CA,FPU,45048,43550,2749.0,27.0,19,19272,19
19235,Saint-Paul,243,237,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1425.0,14.0,19,19272,19
19089,Gros-Chastang,187,184,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1331.0,13.0,19,19010,19
19231,Saint-Pardoux-la-Croisille,182,175,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1740.0,17.0,19,19272,19
19158,Pandrignes,168,167,241927201,CA Tulle Agglo,CA,FPU,45048,43550,845.0,8.0,19,19272,19
19040,Champagnac-la-Prune,154,150,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1325.0,13.0,19,19010,19
19009,Les Angles-sur-Corrèze,129,126,241927201,CA Tulle Agglo,CA,FPU,45048,43550,474.0,5.0,19,19272,19
19174,La Roche-Canillac,128,127,241927201,CA Tulle Agglo,CA,FPU,45048,43550,312.0,3.0,19,19010,19
19020,Beaumont,123,115,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1109.0,11.0,19,19255,19
19090,Gumond,101,99,241927201,CA Tulle Agglo,CA,FPU,45048,43550,1001.0,10.0,19,19272,19
19166,Pierrefitte,94,93,241927201,CA Tulle Agglo,CA,FPU,45048,43550,995.0,10.0,19,19276,19
19276,Uzerche,2863,2806,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,2411.0,24.0,19,19276,19
19248,Les Trois-Saints,1385,1367,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,3048.0,30.0,19,19276,19
19285,Vigeois,1329,1295,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,4369.0,44.0,19,19276,19
19162,Perpezac-le-Noir,1279,1254,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,2494.0,25.0,19,19276,19
19250,Salon-la-Tour,693,679,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,4332.0,43.0,19,19276,19
19129,Masseret,680,670,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,1372.0,14.0,19,87085,19
19060,Condat-sur-Ganaveix,662,648,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,3773.0,38.0,19,19276,19
19131,Meilhards,553,538,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,4508.0,45.0,19,19276,19
19079,Eyburie,499,488,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,2967.0,30.0,19,19276,19
19076,Espartignac,419,409,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,1405.0,14.0,19,19276,19
19154,Orgnac-sur-Vézère,330,321,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,1884.0,19.0,19,19153,19
19104,Lamongerie,126,124,241927243,CC du Pays d'Uzerche,CC,FPU,10818,10599,1214.0,12.0,19,87085,19
21292,Genlis,5170,5125,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1213.0,12.0,21,21292,21
21623,Tart,1564,1533,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1032.0,10.0,21,21292,21
21005,Aiserey,1509,1489,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1045.0,10.0,21,21292,21
21351,Longchamp,1286,1168,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1632.0,16.0,21,21292,21
21532,Rouvres-en-Plaine,1278,1254,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1463.0,15.0,21,21292,21
21353,Longecourt-en-Plaine,1209,1185,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,999.0,10.0,21,21292,21
21352,Longeault-Pluvault,1177,1154,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,125.0,1.0,21,21292,21
21632,Thorey-en-Plaine,1155,1134,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,577.0,6.0,21,21292,21
21183,Collonges-et-Premières,1078,1067,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,930.0,9.0,21,21292,21
21319,Izeure,916,907,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1675.0,17.0,21,21292,21
21320,Izier,801,788,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,749.0,7.0,21,21292,21
21656,Varanges,701,688,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,945.0,9.0,21,21292,21
21067,Bessey-lès-Cîteaux,694,685,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1022.0,10.0,21,21292,21
21126,Cessey-sur-Tille,634,625,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,1154.0,12.0,21,21292,21
21261,Fauverney,630,620,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,869.0,9.0,21,21292,21
21388,Marliens,626,614,200000925,CC de la Plaine Dijonnaise,CC,FPU,22568,22152,443.0,4.0,21,21292,21
